ndc11,rxcui,name,labeler,acqDate,rxnavImageFileName,shape,size,color,imprint,imprintType,symbol,score,active_ingredients,inactive_ingredients,pill_name,dosage
68682-0367-90,830861,24 HR Diltiazem Hydrochloride 120 MG Extended Release Oral Capsule,Oceanside Pharmaceuticals,02-15-2016,68682-0367-90_RXNAVIMAGE10_7B4ABDD5.jpg,CAPSULE,16,PURPLE,120;120,PRINTED,False,1,[],[],24 HR Diltiazem Hydrochloride,120 MG
00378-3422-01,1648755,"NITROFURANTOIN, MACROCRYSTALS 25 MG / Nitrofurantoin, Monohydrate 75 MG Oral Capsule",Mylan Pharmaceuticals Inc.,02-18-2016,00378-3422-01_RXNAVIMAGE10_6D4AB6E5.jpg,CAPSULE,22,"GRAY, BROWN",MYLAN;3422;MYLAN;3422,PRINTED,False,1,[],[],"NITROFURANTOIN, MACROCRYSTALS",25 MG
00245-0084-11,856535,24 HR Propranolol Hydrochloride 60 MG Extended Release Oral Capsule,"Upsher-Smith Laboratories, Inc.",02-18-2016,00245-0084-11_RXNAVIMAGE10_6E4AB715.jpg,CAPSULE,16,"BLUE, WHITE",UPSHER;SMITH;0084;60;mg,PRINTED,True,1,[],[],24 HR Propranolol Hydrochloride,60 MG
00245-0085-11,856569,24 HR Propranolol Hydrochloride 80 MG Extended Release Oral Capsule,"Upsher-Smith Laboratories, Inc.",02-18-2016,00245-0085-11_RXNAVIMAGE10_724AB925.jpg,CAPSULE,16,WHITE,UPSHER;SMITH;0085;80;mg,PRINTED,True,1,[],[],24 HR Propranolol Hydrochloride,80 MG
00245-0086-11,856460,24 HR Propranolol Hydrochloride 120 MG Extended Release Oral Capsule,"Upsher-Smith Laboratories, Inc.",02-18-2016,00245-0086-11_RXNAVIMAGE10_724AB955.jpg,CAPSULE,18,BLUE,UPSHER;SMITH;0086;120;mg,PRINTED,True,1,[],[],24 HR Propranolol Hydrochloride,120 MG
00245-0087-11,856481,24 HR Propranolol Hydrochloride 160 MG Extended Release Oral Capsule,"Upsher-Smith Laboratories, Inc.",02-18-2016,00245-0087-11_RXNAVIMAGE10_7B4ABDA5.jpg,CAPSULE,19,BLUE,UPSHER;SMITH;0087;160;mg,PRINTED,True,1,[],[],24 HR Propranolol Hydrochloride,160 MG
47781-0729-02,313570,Vancomycin 125 MG Oral Capsule,"Alvogen, Inc.",03-18-2016,47781-0729-02_RXNAVIMAGE10_074D03A8.jpg,CAPSULE,17,"GRAY, PINK",SAL;729,PRINTED,False,1,[],[],Vancomycin,125 MG
47781-0730-02,313571,Vancomycin 250 MG Oral Capsule,"Alvogen, Inc.",03-18-2016,47781-0730-02_RXNAVIMAGE10_F84CFC57.jpg,CAPSULE,21,BROWN,SAL;730,PRINTED,False,1,[],[],Vancomycin,250 MG
65862-0527-90,313583,24 HR venlafaxine 37.5 MG Extended Release Oral Capsule,Aurobindo Pharma Limited,03-18-2016,65862-0527-90_RXNAVIMAGE10_FD4CFE97.jpg,CAPSULE,16,"GRAY, ORANGE",E;73,PRINTED,False,1,[],[],24 HR venlafaxine,37.5 MG
65862-0697-90,313581,24 HR venlafaxine 150 MG Extended Release Oral Capsule,Aurobindo Pharma Limited,03-18-2016,65862-0697-90_RXNAVIMAGE10_F84CFC27.jpg,CAPSULE,22,ORANGE,E;89,PRINTED,False,1,[],[],24 HR venlafaxine,150 MG
00378-6380-01,897618,24 HR Verapamil hydrochloride 180 MG Extended Release Oral Capsule,Mylan Pharmaceuticals Inc.,03-18-2016,00378-6380-01_RXNAVIMAGE10_F44CFA17.jpg,CAPSULE,22,"TURQUOISE, GREEN",MYLAN;6380;MYLAN;6380,PRINTED,False,1,[],[],24 HR Verapamil hydrochloride,180 MG
55111-0256-60,314286,ziprasidone 20 MG Oral Capsule,Dr.Reddys Laboratories Limited,03-18-2016,55111-0256-60_RXNAVIMAGE10_074D03D8.jpg,CAPSULE,14,"PURPLE, PINK",RDY;256,PRINTED,False,1,[],[],ziprasidone,20 MG
68180-0334-07,313778,ziprasidone 80 MG Oral Capsule,"Lupin Pharmaceuticals, Inc",03-18-2016,68180-0334-07_RXNAVIMAGE10_FC4CFE67.jpg,CAPSULE,18,"BLUE, WHITE",LU;V54,PRINTED,False,1,[],[],ziprasidone,80 MG
68462-0129-01,403967,zonisamide 50 MG Oral Capsule,"Glenmark Generics Inc., USA",03-18-2016,68462-0129-01_RXNAVIMAGE10_024D0108.jpg,CAPSULE,16,"YELLOW, WHITE",G;24;50,PRINTED,False,1,[],[],zonisamide,50 MG
68462-0128-01,403966,zonisamide 25 MG Oral Capsule,"Glenmark Generics Inc., USA",03-18-2016,68462-0128-01_RXNAVIMAGE10_024D0138.jpg,CAPSULE,14,"BLUE, WHITE",G;24;25,PRINTED,False,1,[],[],zonisamide,25 MG
00378-6896-01,898353,Amlodipine 5 MG / Benazepril hydrochloride 10 MG Oral Capsule,Mylan Pharmaceuticals Inc.,05-12-2016,00378-6896-01_RXNAVIMAGE10_7E4D3F79.jpg,CAPSULE,22,BLUE,MYLAN;6896;MYLAN;6896,PRINTED,False,1,[],[],Amlodipine,5 MG
00378-6895-01,898350,Amlodipine 2.5 MG / Benazepril hydrochloride 10 MG Oral Capsule,Mylan Pharmaceuticals Inc.,05-12-2016,00378-6895-01_RXNAVIMAGE10_7F4D3FA9.jpg,CAPSULE,22,PURPLE,MYLAN;6895;MYLAN;6895,PRINTED,False,1,[],[],Amlodipine,2.5 MG
00378-6897-01,898356,Amlodipine 5 MG / Benazepril hydrochloride 20 MG Oral Capsule,Mylan Pharmaceuticals Inc.,05-12-2016,00378-6897-01_RXNAVIMAGE10_834D41BA.jpg,CAPSULE,22,"PURPLE, ORANGE",MYLAN;6897;MYLAN;6897,PRINTED,False,1,[],[],Amlodipine,5 MG
00781-2145-01,308212,Ampicillin 500 MG Oral Capsule,Sandoz Inc,05-12-2016,00781-2145-01_RXNAVIMAGE10_834D41EA.jpg,CAPSULE,21,WHITE,GG851;GG851,PRINTED,False,1,[],[],Ampicillin,500 MG
76282-0377-02,359296,calcium acetate 667 MG Oral Capsule,"Exelan Pharmaceuticals, Inc.",05-12-2016,76282-0377-02_RXNAVIMAGE10_874D43FA.jpg,CAPSULE,26,"BLUE, WHITE",667;mg;IG377,PRINTED,False,1,[],[],calcium acetate,667 MG
16714-0388-01,309049,Cefadroxil 500 MG Oral Capsule,Northstar RxLLC,05-12-2016,16714-0388-01_RXNAVIMAGE10_884D442A.jpg,CAPSULE,21,"RED, WHITE",C;97,PRINTED,False,1,[],[],Cefadroxil,500 MG
00527-1383-01,284215,Clindamycin 300 MG Oral Capsule,"Lannett Company, Inc.",05-12-2016,00527-1383-01_RXNAVIMAGE10_904D487A.jpg,CAPSULE,22,TURQUOISE,LANNETT;1383,PRINTED,True,1,[],[],Clindamycin,300 MG
68382-0036-06,313581,24 HR venlafaxine 150 MG Extended Release Oral Capsule,Zydus Pharmaceuticals (USA) Inc.,05-12-2016,68382-0036-06_RXNAVIMAGE10_8C4D463A.jpg,CAPSULE,22,"ORANGE, WHITE",ZA;37;150;mg,PRINTED,False,1,[],[],24 HR venlafaxine,150 MG
31722-0228-01,314285,zonisamide 100 MG Oral Capsule,Camber Pharmceuticals Inc.,05-12-2016,31722-0228-01_RXNAVIMAGE10_8C4D466A.jpg,CAPSULE,19,BROWN,100;mg;IG;228,PRINTED,False,1,[],[],zonisamide,100 MG
31722-0573-30,606730,Esomeprazole 40 MG Delayed Release Oral Capsule,Camber Pharmceuticals Inc.,05-12-2016,31722-0573-30_RXNAVIMAGE10_914D48AA.jpg,CAPSULE,18,TURQUOISE,H;71,PRINTED,False,1,[],[],Esomeprazole,40 MG
69097-0421-07,205323,celecoxib 200 MG Oral Capsule,,05-12-2016,69097-0421-07_RXNAVIMAGE10_954D4ABA.jpg,CAPSULE,19,WHITE,Cipla;421;200;mg,PRINTED,False,1,[],[],celecoxib,200 MG
53746-0542-05,312504,Potassium Chloride 10 MEQ Extended Release Oral Capsule,Amneal Pharmaceuticals,05-12-2016,53746-0542-05_RXNAVIMAGE10_A94D54DA.jpg,CAPSULE,26,BLUE,amneal;542,PRINTED,False,1,[],[],Potassium Chloride,10 MEQ
68382-0702-01,315183,Potassium Chloride 8 MEQ Extended Release Oral Capsule,Zydus Pharmaceuticals (USA) Inc.,05-12-2016,68382-0702-01_RXNAVIMAGE10_895144BA.jpg,CAPSULE,22,ORANGE,002;002,PRINTED,False,1,[],[],Potassium Chloride,8 MEQ
00299-3822-30,901401,doxycycline anhydrous 40 MG Delayed Release Oral Capsule [Oracea],"Galderma Laboratories, L.P.",05-12-2016,00299-3822-30_RXNAVIMAGE10_A34D51AA.jpg,CAPSULE,18,BROWN,GLD;40,PRINTED,False,1,[],[],doxycycline anhydrous,40 MG
51672-4002-02,317136,Nortriptyline 25 MG Oral Capsule,"Taro Pharmaceuticals U.S.A., Inc.",05-12-2016,51672-4002-02_RXNAVIMAGE10_A24D517A.jpg,CAPSULE,19,WHITE,TARO;NTP25,PRINTED,False,1,[],[],Nortriptyline,25 MG
23155-0010-01,197817,Indomethacin 25 MG Oral Capsule,Heritage Pharmaceuticals Inc,05-12-2016,23155-0010-01_RXNAVIMAGE10_9E4D4F6A.jpg,CAPSULE,16,"WHITE, PINK",HP;10;HP;10,PRINTED,False,1,[],[],Indomethacin,25 MG
16714-0662-01,310431,gabapentin 300 MG Oral Capsule,Northstar RxLLC,05-12-2016,16714-0662-01_RXNAVIMAGE10_9E4D4F3A.jpg,CAPSULE,19,YELLOW,D;03,PRINTED,False,1,[],[],gabapentin,300 MG
00456-2240-30,1433235,24 HR levomilnacipran 40 MG Extended Release Oral Capsule [Fetzima],"Forest Laboratories, Inc.",05-12-2016,00456-2240-30_RXNAVIMAGE10_9A4D4D2A.jpg,CAPSULE,16,YELLOW,FL;40,PRINTED,False,1,[],[],24 HR levomilnacipran,40 MG
61269-0210-90,616853,Fenofibrate 50 MG Oral Capsule,,05-12-2016,61269-0210-90_RXNAVIMAGE10_994D4CFA.jpg,CAPSULE,16,"WHITE, BLACK",G;246;50,PRINTED,True,1,[],[],Fenofibrate,50 MG
61269-0212-90,616852,Fenofibrate 150 MG Oral Capsule,,05-12-2016,61269-0212-90_RXNAVIMAGE10_954D4AEA.jpg,CAPSULE,19,WHITE,G248;150,PRINTED,True,1,[],[],Fenofibrate,150 MG
00591-3762-01,898346,Amlodipine 10 MG / Benazepril hydrochloride 40 MG Oral Capsule,"Watson Laboratories, Inc.",08-22-2016,00591-3762-01_RXNAVIMAGE10_674F33F9.jpg,CAPSULE,19,WHITE,AB;6,PRINTED,True,1,[],[],Amlodipine,10 MG
69097-0813-12,310430,gabapentin 100 MG Oral Capsule,,08-22-2016,69097-0813-12_RXNAVIMAGE10_384F9C0C.jpg,CAPSULE,16,WHITE,IG321;100mg,PRINTED,False,1,[],[],gabapentin,100 MG
69097-0814-12,310431,gabapentin 300 MG Oral Capsule,,08-22-2016,69097-0814-12_RXNAVIMAGE10_334F99FC.jpg,CAPSULE,20,YELLOW,IG322;300mg,PRINTED,False,1,[],[],gabapentin,300 MG
42543-0727-01,313989,Fluoxetine 40 MG Oral Capsule,,08-22-2016,42543-0727-01_RXNAVIMAGE10_334F99CC.jpg,CAPSULE,22,"BLUE, WHITE",SG;115,PRINTED,False,1,[],[],Fluoxetine,40 MG
43598-0510-30,606730,Esomeprazole 40 MG Delayed Release Oral Capsule,Dr Reddys Laboratories Inc,08-22-2016,43598-0510-30_RXNAVIMAGE10_2F4F97BC.jpg,CAPSULE,16,"BLUE, BLUE",RDY;493,PRINTED,False,1,[],[],Esomeprazole,40 MG
51991-0748-10,596934,duloxetine 60 MG Delayed Release Oral Capsule,"Breckenridge Pharmaceutical, Inc.",08-22-2016,51991-0748-10_RXNAVIMAGE10_274F93FC.jpg,CAPSULE,19,"GREEN, YELLOW",B;748,PRINTED,False,1,[],[],duloxetine,60 MG
51991-0747-10,596930,duloxetine 30 MG Delayed Release Oral Capsule,"Breckenridge Pharmaceutical, Inc.",08-22-2016,51991-0747-10_RXNAVIMAGE10_234F91EC.jpg,CAPSULE,16,"GREEN, WHITE",B;747,PRINTED,False,1,[],[],duloxetine,30 MG
13811-0662-60,596926,duloxetine 20 MG Delayed Release Oral Capsule,Trigen Laboratories,08-22-2016,13811-0662-60_RXNAVIMAGE10_234F91BC.jpg,CAPSULE,14,GREEN,156;A,PRINTED,False,1,[],[],duloxetine,20 MG
66993-0815-30,901399,doxycycline anhydrous 40 MG Delayed Release Oral Capsule,Prasco Laboratories,08-22-2016,66993-0815-30_RXNAVIMAGE10_1F4F8FAC.jpg,CAPSULE,18,BROWN,GLD;40,PRINTED,False,1,[],[],doxycycline anhydrous,40 MG
27437-0208-11,1372999,Cefixime 400 MG Oral Capsule [Suprax],Lupin Pharma,08-22-2016,27437-0208-11_RXNAVIMAGE10_B5505AE2.jpg,CAPSULE,25,PINK,LU;U43,PRINTED,False,1,[],[],Cefixime,400 MG
17772-0101-01,1437280,24 HR topiramate 25 MG Extended Release Oral Capsule [Trokendi],,08-22-2016,17772-0101-01_RXNAVIMAGE10_AB5055A2.jpg,CAPSULE,18,"GREEN, YELLOW",SPN;25,PRINTED,False,1,[],[],24 HR topiramate,25 MG
00574-0181-90,312504,Potassium Chloride 10 MEQ Extended Release Oral Capsule,"Paddock Laboratories, Inc.",08-22-2016,00574-0181-90_RXNAVIMAGE10_B6505B12.jpg,CAPSULE,24,WHITE,PAD;0181,PRINTED,False,1,[],[],Potassium Chloride,10 MEQ
62756-0402-03,855671,Phenytoin sodium 100 MG Extended Release Oral Capsule,Sun Pharmaceutical Industries Limited,08-22-2016,62756-0402-03_RXNAVIMAGE10_BA505D22.jpg,CAPSULE,16,WHITE,402;402,PRINTED,False,1,[],[],Phenytoin sodium,100 MG
59467-0318-01,1550946,Colchicine 0.6 MG Oral Capsule [Mitigare],,08-22-2016,59467-0318-01_RXNAVIMAGE10_BA505D52.jpg,CAPSULE,14,"BLUE, BLUE",West;ward;118,PRINTED,False,1,[],[],Colchicine,0.6 MG
65862-0528-90,313585,24 HR venlafaxine 75 MG Extended Release Oral Capsule,Aurobindo Pharma Limited,08-22-2016,65862-0528-90_RXNAVIMAGE10_AB5055D2.jpg,CAPSULE,19,ORANGE,E;74,PRINTED,False,1,[],[],24 HR venlafaxine,75 MG
64896-0661-43,1600774,8 HR Carbidopa 23.75 MG / Levodopa 95 MG Extended Release Oral Capsule [Rytary],"Impax Laboratories, Inc.",08-22-2016,64896-0661-43_RXNAVIMAGE10_A6505362.jpg,CAPSULE,18,"BLUE, WHITE",IPX066;95,PRINTED,False,1,[],[],8 HR Carbidopa,23.75 MG
68382-0144-06,845488,Ramipril 1.25 MG Oral Capsule,Zydus Pharmaceuticals (USA) Inc.,08-22-2016,68382-0144-06_RXNAVIMAGE10_A7505392.jpg,CAPSULE,14,"WHITE, YELLOW",ZA;43;1;25;mg,PRINTED,False,1,[],[],Ramipril,1.25 MG
65862-0477-05,261962,Ramipril 10 MG Oral Capsule,Aurobindo Pharma Limited,08-22-2016,65862-0477-05_RXNAVIMAGE10_BE505F02.jpg,CAPSULE,14,BLUE,D;08,PRINTED,False,1,[],[],Ramipril,10 MG
68180-0589-01,198188,Ramipril 2.5 MG Oral Capsule,"Lupin Pharmaceuticals, Inc",08-22-2016,68180-0589-01_RXNAVIMAGE10_C2506113.jpg,CAPSULE,14,ORANGE,LUPIN;RAMIPRIL;2;5;mg,PRINTED,False,1,[],[],Ramipril,2.5 MG
00054-0079-28,885857,Balsalazide disodium 750 MG Oral Capsule,"Roxane Laboratories, Inc",10-04-2016,00054-0079-28_RXNAVIMAGE10_F251790B.jpg,CAPSULE,23,ORANGE,54;795;54;795,PRINTED,False,1,[],[],Balsalazide disodium,750 MG
60505-2807-07,200131,12 HR Carbamazepine 300 MG Extended Release Oral Capsule,Apotex Corp.,10-04-2016,60505-2807-07_RXNAVIMAGE10_ED5176FB.jpg,CAPSULE,23,"WHITE, GREEN",APO;C300,PRINTED,False,1,[],[],12 HR Carbamazepine,300 MG
00143-3018-01,1550940,Colchicine 0.6 MG Oral Capsule,West-ward Pharmaceutical Corp,10-24-2016,00143-3018-01_RXNAVIMAGE10_8351C19E.jpg,CAPSULE,14,"BLUE, BLUE",West;ward;118,PRINTED,False,1,[],[],Colchicine,0.6 MG
00781-2785-31,199119,Omeprazole 10 MG Delayed Release Oral Capsule,Sandoz Inc,10-24-2016,00781-2785-31_RXNAVIMAGE10_7551BADD.jpg,CAPSULE,16,BROWN,OME;10;OME;10,PRINTED,False,1,[],[],Omeprazole,10 MG
51991-0746-90,596926,duloxetine 20 MG Delayed Release Oral Capsule,"Breckenridge Pharmaceutical, Inc.",10-24-2016,51991-0746-90_RXNAVIMAGE10_7151B8CD.jpg,CAPSULE,14,YELLOW,B;746,PRINTED,False,1,[],[],duloxetine,20 MG
31722-0904-05,310385,Fluoxetine 20 MG Oral Capsule,Camber Pharmceuticals Inc.,10-24-2016,31722-0904-05_RXNAVIMAGE10_7F51BF8D.jpg,CAPSULE,18,"GREEN, BLUE",SG;114,PRINTED,False,1,[],[],Fluoxetine,20 MG
00115-4433-01,856652,Dantrolene Sodium 100 MG Oral Capsule,"Global Pharmaceuticals, Division of Impax Laboratories Inc.",10-24-2016,00115-4433-01_RXNAVIMAGE10_7E51BF5D.jpg,CAPSULE,19,"YELLOW, RED",G;443;G;443,PRINTED,False,1,[],[],Dantrolene Sodium,100 MG
51672-4004-05,198047,Nortriptyline 75 MG Oral Capsule,"Taro Pharmaceuticals U.S.A., Inc.",10-24-2016,51672-4004-05_RXNAVIMAGE10_8C51C61E.jpg,CAPSULE,20,GREEN,TARO;NTP75,PRINTED,False,1,[],[],Nortriptyline,75 MG
00378-8030-93,311277,lansoprazole 30 MG Delayed Release Oral Capsule,Mylan Pharmaceuticals Inc.,10-24-2016,00378-8030-93_RXNAVIMAGE10_7651BB0D.jpg,CAPSULE,21,PINK,MYLAN;8030;MYLAN;8030,PRINTED,False,1,[],[],lansoprazole,30 MG
00603-3340-21,1020477,Diphenhydramine Hydrochloride 50 MG Oral Capsule,"Qualitest Pharmaceutical, Inc.",10-24-2016,00603-3340-21_RXNAVIMAGE10_8851C40E.jpg,CAPSULE,14,"PINK, RED",AP;21,PRINTED,True,1,[],[],Diphenhydramine Hydrochloride,50 MG
31722-0903-01,310384,Fluoxetine 10 MG Oral Capsule,Camber Pharmceuticals Inc.,10-24-2016,31722-0903-01_RXNAVIMAGE10_8351C1CE.jpg,CAPSULE,14,"ORANGE, BLUE",SG;113,PRINTED,False,1,[],[],Fluoxetine,10 MG
16729-0153-01,198188,Ramipril 2.5 MG Oral Capsule,Accord Healthcare Inc.,10-24-2016,16729-0153-01_RXNAVIMAGE10_8751C3DE.jpg,CAPSULE,14,ORANGE,RAM;2;5;mg,PRINTED,False,1,[],[],Ramipril,2.5 MG
65862-0598-05,863669,Tamsulosin hydrochloride 0.4 MG Oral Capsule,Aurobindo Pharma Limited,10-24-2016,65862-0598-05_RXNAVIMAGE10_7A51BD1D.jpg,CAPSULE,21,"GREEN, ORANGE",D;53,PRINTED,False,1,[],[],Tamsulosin hydrochloride,0.4 MG
62037-0698-90,831300,24 HR Diltiazem Hydrochloride 240 MG Extended Release Oral Capsule [Taztia],"Watson Pharma, Inc.",10-24-2016,62037-0698-90_RXNAVIMAGE10_7A51BD4D.jpg,CAPSULE,22,"PINK, BLUE",Andrx;698;240;mg,PRINTED,False,1,[],[],24 HR Diltiazem Hydrochloride,240 MG
65862-0586-05,898342,Amlodipine 10 MG / Benazepril hydrochloride 20 MG Oral Capsule,Aurobindo Pharma Limited,10-24-2016,65862-0586-05_RXNAVIMAGE10_9051C85E.jpg,CAPSULE,21,PURPLE,J;02,PRINTED,False,1,[],[],Amlodipine,10 MG
16714-0298-01,308182,Amoxicillin 250 MG Oral Capsule,Northstar RxLLC,10-24-2016,16714-0298-01_RXNAVIMAGE10_9951CCDE.jpg,CAPSULE,19,"BLUE, PINK",A44,PRINTED,False,1,[],[],Amoxicillin,250 MG
16714-0391-02,200346,cefdinir 300 MG Oral Capsule,Northstar RxLLC,10-24-2016,16714-0391-02_RXNAVIMAGE10_9A51CD0E.jpg,CAPSULE,21,"PURPLE, TURQUOISE",E99,PRINTED,False,1,[],[],cefdinir,300 MG
65862-0585-01,898359,Amlodipine 5 MG / Benazepril hydrochloride 40 MG Oral Capsule,Aurobindo Pharma Limited,10-24-2016,65862-0585-01_RXNAVIMAGE10_9E51CF4E.jpg,CAPSULE,22,BLUE,J;01,PRINTED,False,1,[],[],Amlodipine,5 MG
65862-0209-01,197985,Minocycline 50 MG Oral Capsule,Aurobindo Pharma Limited,10-24-2016,65862-0209-01_RXNAVIMAGE10_A251D15E.jpg,CAPSULE,16,ORANGE,C;76,PRINTED,False,1,[],[],Minocycline,50 MG
65862-0476-01,198189,Ramipril 5 MG Oral Capsule,Aurobindo Pharma Limited,10-24-2016,65862-0476-01_RXNAVIMAGE10_A351D18E.jpg,CAPSULE,15,RED,D;07,PRINTED,False,1,[],[],Ramipril,5 MG
13668-0190-30,855189,24 HR tolterodine tartrate 4 MG Extended Release Oral Capsule,Torrent Pharmaceuticals Limited,10-24-2016,13668-0190-30_RXNAVIMAGE10_A751D39E.jpg,CAPSULE,16,BLUE,1190,PRINTED,False,1,[],[],24 HR tolterodine tartrate,4 MG
55111-0129-60,198190,Ranitidine 150 MG Oral Capsule,Dr.Reddys Laboratories Limited,10-24-2016,55111-0129-60_RXNAVIMAGE10_B051D81E.jpg,CAPSULE,16,BROWN,CD;129,PRINTED,False,1,[],[],Ranitidine,150 MG
59762-1516-01,205322,celecoxib 100 MG Oral Capsule,Greenstone LLC,10-24-2016,59762-1516-01_RXNAVIMAGE10_B051D84E.jpg,CAPSULE,18,"WHITE, BLUE",7767;100,PRINTED,True,1,[],[],celecoxib,100 MG
49884-0922-02,197931,mercaptopurine 50 MG Oral Tablet,Par Pharmaceutical Inc.,05-10-2011,49884-0922-02_RXNAVIMAGE10_5E08AF65.jpg,DIAMOND,12,YELLOW,P;02,DEBOSSED,False,2,['mercaptopurine 50 mg'],"['cellulose, microcrystalline', 'lactose', 'stearic acid', 'silicon dioxide']",mercaptopurine,50 MG
49702-0204-13,352230,Lamivudine 300 MG Oral Tablet [Epivir],ViiV Healthcare Company,12-13-2011,49702-0204-13_RXNAVIMAGE10_7E193F29.jpg,DIAMOND,17,GRAY,GX;EJ7,DEBOSSED,False,1,['lamivudine 300 mg'],"['ferrosoferric oxide', 'hypromelloses', 'magnesium stearate', 'cellulose, microcrystalline', 'polyethylene glycols', 'polysorbate 80', 'sodium starch glycolate type a potato', 'titanium dioxide']",Lamivudine,300 MG
49702-0203-18,152931,Lamivudine 150 MG Oral Tablet [Epivir],ViiV Healthcare Company,12-13-2011,49702-0203-18_RXNAVIMAGE10_2C19965C.jpg,DIAMOND,14,WHITE,GX;CJ7,DEBOSSED,False,2,['lamivudine 150 mg'],"['hypromelloses', 'magnesium stearate', 'cellulose, microcrystalline', 'polyethylene glycols', 'polysorbate 80', 'sodium starch glycolate type a potato', 'titanium dioxide']",Lamivudine,150 MG
00069-4210-30,213270,sildenafil 50 MG Oral Tablet [Viagra],"Pfizer Laboratories, Division of Pfizer Inc",06-02-2012,00069-4210-30_RXNAVIMAGE10_641DB26D.jpg,DIAMOND,11,BLUE,VGR;50;Pfizer,DEBOSSED,False,1,['sildenafil citrate 50 mg'],"['cellulose, microcrystalline', 'anhydrous dibasic calcium phosphate', 'croscarmellose sodium', 'magnesium stearate', 'hypromelloses', 'titanium dioxide', 'lactose', 'triacetin', 'fd&c blue no. 2', 'aluminum oxide']",sildenafil,50 MG
00069-4200-30,213269,sildenafil 25 MG Oral Tablet [Viagra],"Pfizer Laboratories, Division of Pfizer Inc",06-02-2012,00069-4200-30_RXNAVIMAGE10_601DB05D.jpg,DIAMOND,9,BLUE,VGR;25;Pfizer,DEBOSSED,False,1,['sildenafil citrate 25 mg'],"['cellulose, microcrystalline', 'anhydrous dibasic calcium phosphate', 'croscarmellose sodium', 'magnesium stearate', 'hypromelloses', 'titanium dioxide', 'lactose', 'triacetin', 'fd&c blue no. 2', 'aluminum oxide']",sildenafil,25 MG
00069-4220-30,213271,sildenafil 100 MG Oral Tablet [Viagra],"Pfizer Laboratories, Division of Pfizer Inc",06-02-2012,00069-4220-30_RXNAVIMAGE10_411DA09D.jpg,DIAMOND,14,BLUE,VGR;100;Pfizer,DEBOSSED,False,1,['sildenafil citrate 100 mg'],"['cellulose, microcrystalline', 'anhydrous dibasic calcium phosphate', 'croscarmellose sodium', 'magnesium stearate', 'hypromelloses', 'titanium dioxide', 'lactose', 'triacetin', 'fd&c blue no. 2', 'aluminum oxide']",sildenafil,100 MG
00093-7248-06,198429,lamotrigine 200 MG Oral Tablet,Teva Pharmaceuticals USA Inc,12-07-2012,00093-7248-06_RXNAVIMAGE10_7829BC3D.jpg,DIAMOND,15,BLUE,9;3;7248,DEBOSSED,False,2,['lamotrigine 200 mg'],"['silicon dioxide', 'lactose monohydrate', 'magnesium stearate', 'cellulose, microcrystalline', 'povidone k30', 'starch, corn', 'sodium starch glycolate type a potato', 'fd&c blue no. 2', 'aluminum oxide']",lamotrigine,200 MG
00093-7247-06,198428,lamotrigine 150 MG Oral Tablet,Teva Pharmaceuticals USA Inc,12-07-2012,00093-7247-06_RXNAVIMAGE10_7329B9CD.jpg,DIAMOND,14,WHITE,9;3;7247,DEBOSSED,False,2,['lamotrigine 150 mg'],"['silicon dioxide', 'lactose monohydrate', 'magnesium stearate', 'cellulose, microcrystalline', 'povidone k30', 'starch, corn', 'sodium starch glycolate type a potato', 'ferric oxide yellow']",lamotrigine,150 MG
00093-0463-01,198427,lamotrigine 100 MG Oral Tablet,Teva Pharmaceuticals USA Inc,12-07-2012,00093-0463-01_RXNAVIMAGE10_5429AA3D.jpg,DIAMOND,12,ORANGE,9;3;463,DEBOSSED,False,2,['lamotrigine 100 mg'],"['silicon dioxide', 'lactose monohydrate', 'magnesium stearate', 'cellulose, microcrystalline', 'povidone k30', 'starch, corn', 'sodium starch glycolate type a potato', 'fd&c yellow no. 6']",lamotrigine,100 MG
00093-0039-01,282401,lamotrigine 25 MG Oral Tablet,Teva Pharmaceuticals USA Inc,12-07-2012,00093-0039-01_RXNAVIMAGE10_4F29A7CD.jpg,DIAMOND,8,WHITE,9;3;39,DEBOSSED,False,2,['lamotrigine 25 mg'],"['silicon dioxide', 'lactose monohydrate', 'magnesium stearate', 'cellulose, microcrystalline', 'povidone k30', 'starch, corn', 'sodium starch glycolate type a potato']",lamotrigine,25 MG
00093-8122-01,197627,Doxazosin 4 MG Oral Tablet,Teva Pharmaceuticals USA Inc,07-30-2013,00093-8122-01_RXNAVIMAGE10_75363A81.jpg,DIAMOND,12,WHITE,N;596;4,DEBOSSED,False,2,[],[],Doxazosin,4 MG
00574-0292-01,977880,Amiloride Hydrochloride 5 MG Oral Tablet,"Paddock Laboratories, Inc.",07-02-2014,00574-0292-01_RXNAVIMAGE10_473AA3F5.jpg,DIAMOND,10,WHITE,P291,DEBOSSED,False,1,[],[],Amiloride Hydrochloride,5 MG
63304-0191-30,790288,24 HR Desvenlafaxine 50 MG Extended Release Oral Tablet,Ranbaxy Pharmaceuticals Inc.,04-01-2015,63304-0191-30_RXNAVIMAGE10_AA405562.jpg,DIAMOND,12,PINK,L;189,DEBOSSED,False,1,[],[],24 HR Desvenlafaxine,50 MG
00093-2068-01,197627,Doxazosin 4 MG Oral Tablet,Teva Pharmaceuticals USA Inc,04-01-2015,00093-2068-01_RXNAVIMAGE10_A2405112.jpg,DIAMOND,12,WHITE,596;TV,DEBOSSED,False,2,[],[],Doxazosin,4 MG
