ndc11,rxcui,name,labeler,acqDate,attribution,ingredientsAvailable,rxnavImageObjectId,rxnavImageFileName,rxnavImageSize,nlmImageObjectId,nlmImageFileName,nlmImageSize,shape,size,color,imprint,imprintType,symbol,score,active_ingredients,inactive_ingredients,base_filename,new_filename,split_type,split_side
00555-0834-02,855344,Warfarin Sodium 7.5 MG Oral Tablet,Barr Laboratories Inc.,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185644145,00555-0834-02_RXNAVIMAGE10_D8216C0B.jpg,555267,168866929,00555-0834-02_NLMIMAGE10_D8216C0B.jpg,421560,OVAL,11,YELLOW,834;7;1;2;barr,DEBOSSED,False,2,['warfarin sodium 7.5 mg'],"['anhydrous lactose', 'hypromellose 2208 (3 mpa.s)', 'magnesium stearate', 'starch, corn', 'd&c yellow no. 10', 'fd&c yellow no. 6', 'aluminum oxide']",00555-0834-02_RXNAVIMAGE10_D8216C0B,00555-0834-02_RXNAVIMAGE10_D8216C0B_bottom.jpg,vertical,bottom
00555-0834-02,855344,Warfarin Sodium 7.5 MG Oral Tablet,Barr Laboratories Inc.,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185644145,00555-0834-02_RXNAVIMAGE10_D8216C0B.jpg,555267,168866929,00555-0834-02_NLMIMAGE10_D8216C0B.jpg,421560,OVAL,11,YELLOW,834;7;1;2;barr,DEBOSSED,False,2,['warfarin sodium 7.5 mg'],"['anhydrous lactose', 'hypromellose 2208 (3 mpa.s)', 'magnesium stearate', 'starch, corn', 'd&c yellow no. 10', 'fd&c yellow no. 6', 'aluminum oxide']",00555-0834-02_RXNAVIMAGE10_D8216C0B,00555-0834-02_RXNAVIMAGE10_D8216C0B_top.jpg,vertical,top
65862-0155-30,1738495,Paroxetine Hydrochloride 20 MG Oral Tablet,Aurobindo Pharma Limited,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185647715,65862-0155-30_RXNAVIMAGE10_FF23FFEF.jpg,557869,168870499,65862-0155-30_NLMIMAGE10_FF23FFEF.jpg,423435,OVAL,10,PINK,5;6;C,DEBOSSED,False,2,['paroxetine hydrochloride hemihydrate 20 mg'],"['dibasic calcium phosphate dihydrate', 'lactose monohydrate', 'sodium starch glycolate type a potato', 'anhydrous dibasic calcium phosphate', 'magnesium stearate', 'titanium dioxide', 'polysorbate 80', 'hypromellose 2910 (3 mpa.s)', 'hypromellose 2910 (6 mpa.s)', 'polyethylene glycol 400', 'd&c red no. 30']",65862-0155-30_RXNAVIMAGE10_FF23FFEF,65862-0155-30_RXNAVIMAGE10_FF23FFEF_bottom.jpg,vertical,bottom
65862-0155-30,1738495,Paroxetine Hydrochloride 20 MG Oral Tablet,Aurobindo Pharma Limited,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185647715,65862-0155-30_RXNAVIMAGE10_FF23FFEF.jpg,557869,168870499,65862-0155-30_NLMIMAGE10_FF23FFEF.jpg,423435,OVAL,10,PINK,5;6;C,DEBOSSED,False,2,['paroxetine hydrochloride hemihydrate 20 mg'],"['dibasic calcium phosphate dihydrate', 'lactose monohydrate', 'sodium starch glycolate type a potato', 'anhydrous dibasic calcium phosphate', 'magnesium stearate', 'titanium dioxide', 'polysorbate 80', 'hypromellose 2910 (3 mpa.s)', 'hypromellose 2910 (6 mpa.s)', 'polyethylene glycol 400', 'd&c red no. 30']",65862-0155-30_RXNAVIMAGE10_FF23FFEF,65862-0155-30_RXNAVIMAGE10_FF23FFEF_top.jpg,vertical,top
00093-8036-01,310539,Glyburide 6 MG Oral Tablet,Teva Pharmaceuticals USA Inc,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185650990,00093-8036-01_RXNAVIMAGE10_C2266173.jpg,678072,168873774,00093-8036-01_NLMIMAGE10_C2266173.jpg,557421,OVAL,10,BLUE,6;036;N,DEBOSSED,False,2,['glyburide 6 mg'],"['cellulose, microcrystalline', 'starch, corn', 'sodium starch glycolate type a potato', 'silicon dioxide', 'magnesium stearate', 'fd&c blue no. 1', 'aluminum oxide', 'fd&c blue no. 2']",00093-8036-01_RXNAVIMAGE10_C2266173,00093-8036-01_RXNAVIMAGE10_C2266173_bottom.jpg,vertical,bottom
00093-8036-01,310539,Glyburide 6 MG Oral Tablet,Teva Pharmaceuticals USA Inc,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185650990,00093-8036-01_RXNAVIMAGE10_C2266173.jpg,678072,168873774,00093-8036-01_NLMIMAGE10_C2266173.jpg,557421,OVAL,10,BLUE,6;036;N,DEBOSSED,False,2,['glyburide 6 mg'],"['cellulose, microcrystalline', 'starch, corn', 'sodium starch glycolate type a potato', 'silicon dioxide', 'magnesium stearate', 'fd&c blue no. 1', 'aluminum oxide', 'fd&c blue no. 2']",00093-8036-01_RXNAVIMAGE10_C2266173,00093-8036-01_RXNAVIMAGE10_C2266173_top.jpg,vertical,top
49884-0946-01,836395,Acetaminophen 325 MG / tramadol hydrochloride 37.5 MG Oral Tablet,Par Pharmaceutical Inc.,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185669178,49884-0946-01_RXNAVIMAGE10_3033987C.jpg,765642,168891962,49884-0946-01_NLMIMAGE10_3033987C.jpg,620767,OVAL,16,ORANGE,083;KALI,DEBOSSED,False,1,"['tramadol hydrochloride 37.5 mg', 'acetaminophen 325 mg']","['magnesium stearate', 'cellulose, microcrystalline', 'povidone', 'starch, pregelatinized corn', 'stearic acid', 'fd&c red no. 40', 'fd&c yellow no. 6', 'polydextrose', 'polyethylene glycol', 'titanium dioxide']",49884-0946-01_RXNAVIMAGE10_3033987C,49884-0946-01_RXNAVIMAGE10_3033987C_bottom.jpg,vertical,bottom
49884-0946-01,836395,Acetaminophen 325 MG / tramadol hydrochloride 37.5 MG Oral Tablet,Par Pharmaceutical Inc.,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185669178,49884-0946-01_RXNAVIMAGE10_3033987C.jpg,765642,168891962,49884-0946-01_NLMIMAGE10_3033987C.jpg,620767,OVAL,16,ORANGE,083;KALI,DEBOSSED,False,1,"['tramadol hydrochloride 37.5 mg', 'acetaminophen 325 mg']","['magnesium stearate', 'cellulose, microcrystalline', 'povidone', 'starch, pregelatinized corn', 'stearic acid', 'fd&c red no. 40', 'fd&c yellow no. 6', 'polydextrose', 'polyethylene glycol', 'titanium dioxide']",49884-0946-01_RXNAVIMAGE10_3033987C,49884-0946-01_RXNAVIMAGE10_3033987C_top.jpg,vertical,top
00085-1322-01,1112250,12 HR desloratadine 2.5 MG / Pseudoephedrine sulfate 120 MG Extended Release Oral Tablet [Clarinex-D],Schering Corporation,04-26-2011,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185609034,00085-1322-01_RXNAVIMAGE10_CF07E78F.jpg,662659,168831818,00085-1322-01_NLMIMAGE10_CF07E78F.jpg,502788,OVAL,15,"BLUE, WHITE",D12,DEBOSSED,False,1,"['desloratadine 2.5 mg', 'pseudoephedrine sulfate 120 mg']","['hypromellose', 'cellulose, microcrystalline', 'povidone', 'silicon dioxide', 'magnesium stearate', 'starch, corn', 'edetate disodium', 'anhydrous citric acid', 'stearic acid', 'fd&c blue no. 2', 'aluminum oxide']",00085-1322-01_RXNAVIMAGE10_CF07E78F,00085-1322-01_RXNAVIMAGE10_CF07E78F_bottom.jpg,vertical,bottom
00085-1322-01,1112250,12 HR desloratadine 2.5 MG / Pseudoephedrine sulfate 120 MG Extended Release Oral Tablet [Clarinex-D],Schering Corporation,04-26-2011,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185609034,00085-1322-01_RXNAVIMAGE10_CF07E78F.jpg,662659,168831818,00085-1322-01_NLMIMAGE10_CF07E78F.jpg,502788,OVAL,15,"BLUE, WHITE",D12,DEBOSSED,False,1,"['desloratadine 2.5 mg', 'pseudoephedrine sulfate 120 mg']","['hypromellose', 'cellulose, microcrystalline', 'povidone', 'silicon dioxide', 'magnesium stearate', 'starch, corn', 'edetate disodium', 'anhydrous citric acid', 'stearic acid', 'fd&c blue no. 2', 'aluminum oxide']",00085-1322-01_RXNAVIMAGE10_CF07E78F,00085-1322-01_RXNAVIMAGE10_CF07E78F_top.jpg,vertical,top
51991-0544-90,0,,"Breckenridge Pharmaceutical, Inc.",05-11-2011,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185610270,51991-0544-90_RXNAVIMAGE10_9608CB26.jpg,666582,168833054,51991-0544-90_NLMIMAGE10_9608CB26.jpg,543893,OVAL,20,BLACK,B544,DEBOSSED,False,1,[],[],51991-0544-90_RXNAVIMAGE10_9608CB26,51991-0544-90_RXNAVIMAGE10_9608CB26_bottom.jpg,vertical,bottom
51991-0544-90,0,,"Breckenridge Pharmaceutical, Inc.",05-11-2011,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185610270,51991-0544-90_RXNAVIMAGE10_9608CB26.jpg,666582,168833054,51991-0544-90_NLMIMAGE10_9608CB26.jpg,543893,OVAL,20,BLACK,B544,DEBOSSED,False,1,[],[],51991-0544-90_RXNAVIMAGE10_9608CB26,51991-0544-90_RXNAVIMAGE10_9608CB26_top.jpg,vertical,top
50111-0482-01,346574,Theophylline 200 MG Extended Release Oral Tablet,Pliva Inc.,06-15-2011,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185618373,50111-0482-01_RXNAVIMAGE10_700EB835.jpg,493594,168841157,50111-0482-01_NLMIMAGE10_700EB835.jpg,348987,OVAL,13,WHITE,PLIVA;482,DEBOSSED,False,2,['theophylline anhydrous 200 mg'],"['hypromellose 2208 (100 mpa.s)', 'hypromellose 2208 (100000 mpa.s)', 'anhydrous lactose', 'magnesium stearate', 'povidone']",50111-0482-01_RXNAVIMAGE10_700EB835,50111-0482-01_RXNAVIMAGE10_700EB835_bottom.jpg,vertical,bottom
50111-0482-01,346574,Theophylline 200 MG Extended Release Oral Tablet,Pliva Inc.,06-15-2011,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185618373,50111-0482-01_RXNAVIMAGE10_700EB835.jpg,493594,168841157,50111-0482-01_NLMIMAGE10_700EB835.jpg,348987,OVAL,13,WHITE,PLIVA;482,DEBOSSED,False,2,['theophylline anhydrous 200 mg'],"['hypromellose 2208 (100 mpa.s)', 'hypromellose 2208 (100000 mpa.s)', 'anhydrous lactose', 'magnesium stearate', 'povidone']",50111-0482-01_RXNAVIMAGE10_700EB835,50111-0482-01_RXNAVIMAGE10_700EB835_top.jpg,vertical,top
68462-0190-05,198014,Naproxen 500 MG Oral Tablet,"Glenmark Generics Inc., USA",06-18-2011,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185623895,68462-0190-05_RXNAVIMAGE10_7B12BD95.jpg,601583,168846679,68462-0190-05_NLMIMAGE10_7B12BD95.jpg,466271,OVAL,16,ORANGE,G;32;500,DEBOSSED,False,2,['naproxen 500 mg'],"['cellulose, microcrystalline', 'croscarmellose sodium', 'povidone', 'magnesium stearate']",68462-0190-05_RXNAVIMAGE10_7B12BD95,68462-0190-05_RXNAVIMAGE10_7B12BD95_bottom.jpg,vertical,bottom
68462-0190-05,198014,Naproxen 500 MG Oral Tablet,"Glenmark Generics Inc., USA",06-18-2011,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185623895,68462-0190-05_RXNAVIMAGE10_7B12BD95.jpg,601583,168846679,68462-0190-05_NLMIMAGE10_7B12BD95.jpg,466271,OVAL,16,ORANGE,G;32;500,DEBOSSED,False,2,['naproxen 500 mg'],"['cellulose, microcrystalline', 'croscarmellose sodium', 'povidone', 'magnesium stearate']",68462-0190-05_RXNAVIMAGE10_7B12BD95,68462-0190-05_RXNAVIMAGE10_7B12BD95_top.jpg,vertical,top
68382-0064-10,855312,Warfarin Sodium 2.5 MG Oral Tablet,Zydus Pharmaceuticals (USA) Inc.,06-18-2011,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185623680,68382-0064-10_RXNAVIMAGE10_2F129784.jpg,525070,168846464,68382-0064-10_NLMIMAGE10_2F129784.jpg,389561,OVAL,11,GREEN,WAR;2;1;2,DEBOSSED,False,2,['warfarin sodium 2.5 mg'],"['d&c yellow no. 10', 'fd&c blue no. 1', 'hydroxypropyl cellulose', 'lactose monohydrate', 'magnesium stearate', 'starch, pregelatinized corn']",68382-0064-10_RXNAVIMAGE10_2F129784,68382-0064-10_RXNAVIMAGE10_2F129784_bottom.jpg,vertical,bottom
68382-0064-10,855312,Warfarin Sodium 2.5 MG Oral Tablet,Zydus Pharmaceuticals (USA) Inc.,06-18-2011,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185623680,68382-0064-10_RXNAVIMAGE10_2F129784.jpg,525070,168846464,68382-0064-10_NLMIMAGE10_2F129784.jpg,389561,OVAL,11,GREEN,WAR;2;1;2,DEBOSSED,False,2,['warfarin sodium 2.5 mg'],"['d&c yellow no. 10', 'fd&c blue no. 1', 'hydroxypropyl cellulose', 'lactose monohydrate', 'magnesium stearate', 'starch, pregelatinized corn']",68382-0064-10_RXNAVIMAGE10_2F129784,68382-0064-10_RXNAVIMAGE10_2F129784_top.jpg,vertical,top
64679-0922-01,309098,Cefuroxime 500 MG Oral Tablet,Wockhardt USA LLC.,09-14-2011,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185624533,64679-0922-01_RXNAVIMAGE10_651332C9.jpg,570627,168847317,64679-0922-01_NLMIMAGE10_651332C9.jpg,430205,OVAL,20,WHITE,W;922,DEBOSSED,False,1,['cefuroxime axetil 500 mg'],"['croscarmellose sodium', 'dibutyl sebacate', 'hydrogenated castor oil', 'hypromelloses', 'polysorbate 80', 'propylene glycol', 'shellac', 'silicon dioxide', 'smcc', 'sodium lauryl sulfate', 'titanium dioxide']",64679-0922-01_RXNAVIMAGE10_651332C9,64679-0922-01_RXNAVIMAGE10_651332C9_bottom.jpg,vertical,bottom
64679-0922-01,309098,Cefuroxime 500 MG Oral Tablet,Wockhardt USA LLC.,09-14-2011,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185624533,64679-0922-01_RXNAVIMAGE10_651332C9.jpg,570627,168847317,64679-0922-01_NLMIMAGE10_651332C9.jpg,430205,OVAL,20,WHITE,W;922,DEBOSSED,False,1,['cefuroxime axetil 500 mg'],"['croscarmellose sodium', 'dibutyl sebacate', 'hydrogenated castor oil', 'hypromelloses', 'polysorbate 80', 'propylene glycol', 'shellac', 'silicon dioxide', 'smcc', 'sodium lauryl sulfate', 'titanium dioxide']",64679-0922-01_RXNAVIMAGE10_651332C9,64679-0922-01_RXNAVIMAGE10_651332C9_top.jpg,vertical,top
00078-0352-05,284530,nateglinide 120 MG Oral Tablet [Starlix],Novartis Pharmaceuticals Corporation,10-23-2011,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185628598,00078-0352-05_RXNAVIMAGE10_54162A21.jpg,744463,168851382,00078-0352-05_NLMIMAGE10_54162A21.jpg,608221,OVAL,18,YELLOW,STARLIX;120,DEBOSSED,False,1,['nateglinide 120 mg'],"['silicon dioxide', 'croscarmellose sodium', 'hypromellose 2208 (15000 mpa.s)', 'lactose monohydrate', 'magnesium stearate', 'cellulose, microcrystalline', 'polyethylene glycols', 'povidones', 'talc', 'titanium dioxide', 'ferric oxide yellow']",00078-0352-05_RXNAVIMAGE10_54162A21,00078-0352-05_RXNAVIMAGE10_54162A21_bottom.jpg,vertical,bottom
00078-0352-05,284530,nateglinide 120 MG Oral Tablet [Starlix],Novartis Pharmaceuticals Corporation,10-23-2011,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185628598,00078-0352-05_RXNAVIMAGE10_54162A21.jpg,744463,168851382,00078-0352-05_NLMIMAGE10_54162A21.jpg,608221,OVAL,18,YELLOW,STARLIX;120,DEBOSSED,False,1,['nateglinide 120 mg'],"['silicon dioxide', 'croscarmellose sodium', 'hypromellose 2208 (15000 mpa.s)', 'lactose monohydrate', 'magnesium stearate', 'cellulose, microcrystalline', 'polyethylene glycols', 'povidones', 'talc', 'titanium dioxide', 'ferric oxide yellow']",00078-0352-05_RXNAVIMAGE10_54162A21,00078-0352-05_RXNAVIMAGE10_54162A21_top.jpg,vertical,top
50458-0920-50,211815,Levofloxacin 250 MG Oral Tablet [Levaquin],"Janssen Pharmaceuticals, Inc.",10-23-2011,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185628525,50458-0920-50_RXNAVIMAGE10_38161C70.jpg,745798,168851309,50458-0920-50_NLMIMAGE10_38161C70.jpg,612554,OVAL,15,PINK,LEVAQUIN;250,DEBOSSED,False,1,['levofloxacin 250 mg'],"['hypromelloses', 'crospovidone', 'cellulose, microcrystalline', 'magnesium stearate', 'polyethylene glycols', 'titanium dioxide', 'polysorbate 80', 'ferric oxide red']",50458-0920-50_RXNAVIMAGE10_38161C70,50458-0920-50_RXNAVIMAGE10_38161C70_bottom.jpg,vertical,bottom
50458-0920-50,211815,Levofloxacin 250 MG Oral Tablet [Levaquin],"Janssen Pharmaceuticals, Inc.",10-23-2011,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185628525,50458-0920-50_RXNAVIMAGE10_38161C70.jpg,745798,168851309,50458-0920-50_NLMIMAGE10_38161C70.jpg,612554,OVAL,15,PINK,LEVAQUIN;250,DEBOSSED,False,1,['levofloxacin 250 mg'],"['hypromelloses', 'crospovidone', 'cellulose, microcrystalline', 'magnesium stearate', 'polyethylene glycols', 'titanium dioxide', 'polysorbate 80', 'ferric oxide red']",50458-0920-50_RXNAVIMAGE10_38161C70,50458-0920-50_RXNAVIMAGE10_38161C70_top.jpg,vertical,top
99207-0463-30,858374,24 HR Minocycline 65 MG Extended Release Oral Tablet [Solodyn],Medicis Pharmaceutical Corp,03-10-2012,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185637285,99207-0463-30_RXNAVIMAGE10_EB1C75E3.jpg,827849,168860069,99207-0463-30_NLMIMAGE10_EB1C75E3.jpg,686172,OVAL,16,BLUE,DYN;065,DEBOSSED,False,1,['minocycline hydrochloride 65 mg'],"['hypromellose 2910 (50 mpa.s)', 'lactose monohydrate', 'fd&c blue no. 1', 'polyethylene glycol 3350', 'fd&c blue no. 2', 'titanium dioxide', 'triacetin', 'd&c yellow no. 10']",99207-0463-30_RXNAVIMAGE10_EB1C75E3,99207-0463-30_RXNAVIMAGE10_EB1C75E3_bottom.jpg,vertical,bottom
99207-0463-30,858374,24 HR Minocycline 65 MG Extended Release Oral Tablet [Solodyn],Medicis Pharmaceutical Corp,03-10-2012,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185637285,99207-0463-30_RXNAVIMAGE10_EB1C75E3.jpg,827849,168860069,99207-0463-30_NLMIMAGE10_EB1C75E3.jpg,686172,OVAL,16,BLUE,DYN;065,DEBOSSED,False,1,['minocycline hydrochloride 65 mg'],"['hypromellose 2910 (50 mpa.s)', 'lactose monohydrate', 'fd&c blue no. 1', 'polyethylene glycol 3350', 'fd&c blue no. 2', 'titanium dioxide', 'triacetin', 'd&c yellow no. 10']",99207-0463-30_RXNAVIMAGE10_EB1C75E3,99207-0463-30_RXNAVIMAGE10_EB1C75E3_top.jpg,vertical,top
51285-0368-01,284593,Methotrexate 10 MG Oral Tablet [Trexall],"Teva Women's Health, Inc.",06-02-2012,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185638791,51285-0368-01_RXNAVIMAGE10_1D1D8E9C.jpg,606944,168861575,51285-0368-01_NLMIMAGE10_1D1D8E9C.jpg,476031,OVAL,14,PINK,b;929;10,DEBOSSED,False,2,['methotrexate sodium 10 mg'],"['anhydrous lactose', 'crospovidone', 'cellulose, microcrystalline', 'hypromelloses', 'magnesium stearate', 'polyethylene glycols', 'polysorbate 80', 'starch, corn', 'sodium carbonate monohydrate', 'talc', 'titanium dioxide', 'fd&c red no. 40', 'aluminum oxide']",51285-0368-01_RXNAVIMAGE10_1D1D8E9C,51285-0368-01_RXNAVIMAGE10_1D1D8E9C_bottom.jpg,vertical,bottom
51285-0368-01,284593,Methotrexate 10 MG Oral Tablet [Trexall],"Teva Women's Health, Inc.",06-02-2012,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185638791,51285-0368-01_RXNAVIMAGE10_1D1D8E9C.jpg,606944,168861575,51285-0368-01_NLMIMAGE10_1D1D8E9C.jpg,476031,OVAL,14,PINK,b;929;10,DEBOSSED,False,2,['methotrexate sodium 10 mg'],"['anhydrous lactose', 'crospovidone', 'cellulose, microcrystalline', 'hypromelloses', 'magnesium stearate', 'polyethylene glycols', 'polysorbate 80', 'starch, corn', 'sodium carbonate monohydrate', 'talc', 'titanium dioxide', 'fd&c red no. 40', 'aluminum oxide']",51285-0368-01_RXNAVIMAGE10_1D1D8E9C,51285-0368-01_RXNAVIMAGE10_1D1D8E9C_top.jpg,vertical,top
00093-0536-01,849398,Naproxen sodium 275 MG Oral Tablet,Teva Pharmaceuticals USA Inc,12-13-2012,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185657770,00093-0536-01_RXNAVIMAGE10_992B4CEA.jpg,523876,168880554,00093-0536-01_NLMIMAGE10_992B4CEA.jpg,384878,OVAL,16,WHITE,93;536,DEBOSSED,False,1,['naproxen sodium 275 mg'],"['hypromelloses', 'magnesium stearate', 'cellulose, microcrystalline', 'polyethylene glycol 8000', 'povidone k30', 'silicon dioxide', 'talc', 'titanium dioxide']",00093-0536-01_RXNAVIMAGE10_992B4CEA,00093-0536-01_RXNAVIMAGE10_992B4CEA_bottom.jpg,vertical,bottom
00093-0536-01,849398,Naproxen sodium 275 MG Oral Tablet,Teva Pharmaceuticals USA Inc,12-13-2012,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185657770,00093-0536-01_RXNAVIMAGE10_992B4CEA.jpg,523876,168880554,00093-0536-01_NLMIMAGE10_992B4CEA.jpg,384878,OVAL,16,WHITE,93;536,DEBOSSED,False,1,['naproxen sodium 275 mg'],"['hypromelloses', 'magnesium stearate', 'cellulose, microcrystalline', 'polyethylene glycol 8000', 'povidone k30', 'silicon dioxide', 'talc', 'titanium dioxide']",00093-0536-01_RXNAVIMAGE10_992B4CEA,00093-0536-01_RXNAVIMAGE10_992B4CEA_top.jpg,vertical,top
00093-1049-98,861010,Metformin hydrochloride 850 MG Oral Tablet,Teva Pharmaceuticals USA Inc,12-19-2012,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185655850,00093-1049-98_RXNAVIMAGE10_CE29E75F.jpg,512308,168878634,00093-1049-98_NLMIMAGE10_CE29E75F.jpg,369319,OVAL,18,WHITE,93;49,DEBOSSED,False,1,['metformin hydrochloride 850 mg'],"['silicon dioxide', 'hypromelloses', 'magnesium stearate', 'polyethylene glycols', 'titanium dioxide']",00093-1049-98_RXNAVIMAGE10_CE29E75F,00093-1049-98_RXNAVIMAGE10_CE29E75F_bottom.jpg,vertical,bottom
00093-1049-98,861010,Metformin hydrochloride 850 MG Oral Tablet,Teva Pharmaceuticals USA Inc,12-19-2012,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185655850,00093-1049-98_RXNAVIMAGE10_CE29E75F.jpg,512308,168878634,00093-1049-98_NLMIMAGE10_CE29E75F.jpg,369319,OVAL,18,WHITE,93;49,DEBOSSED,False,1,['metformin hydrochloride 850 mg'],"['silicon dioxide', 'hypromelloses', 'magnesium stearate', 'polyethylene glycols', 'titanium dioxide']",00093-1049-98_RXNAVIMAGE10_CE29E75F,00093-1049-98_RXNAVIMAGE10_CE29E75F_top.jpg,vertical,top
00093-7259-56,313564,valacyclovir 1000 MG Oral Tablet,Teva Pharmaceuticals USA Inc,03-06-2013,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185664051,00093-7259-56_RXNAVIMAGE10_B92FDCFE.jpg,772515,168886835,00093-7259-56_NLMIMAGE10_B92FDCFE.jpg,635725,OVAL,23,BLUE,93;7259,DEBOSSED,False,2,['valacyclovir hydrochloride 1 g'],"['powdered cellulose', 'croscarmellose sodium', 'fd&c blue no. 2', 'aluminum oxide', 'hypromellose 2910 (6 mpa.s)', 'starch, corn', 'polyethylene glycol 400', 'polysorbate 80', 'sodium stearyl fumarate', 'titanium dioxide']",00093-7259-56_RXNAVIMAGE10_B92FDCFE,00093-7259-56_RXNAVIMAGE10_B92FDCFE_bottom.jpg,vertical,bottom
00093-7259-56,313564,valacyclovir 1000 MG Oral Tablet,Teva Pharmaceuticals USA Inc,03-06-2013,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185664051,00093-7259-56_RXNAVIMAGE10_B92FDCFE.jpg,772515,168886835,00093-7259-56_NLMIMAGE10_B92FDCFE.jpg,635725,OVAL,23,BLUE,93;7259,DEBOSSED,False,2,['valacyclovir hydrochloride 1 g'],"['powdered cellulose', 'croscarmellose sodium', 'fd&c blue no. 2', 'aluminum oxide', 'hypromellose 2910 (6 mpa.s)', 'starch, corn', 'polyethylene glycol 400', 'polysorbate 80', 'sodium stearyl fumarate', 'titanium dioxide']",00093-7259-56_RXNAVIMAGE10_B92FDCFE,00093-7259-56_RXNAVIMAGE10_B92FDCFE_top.jpg,vertical,top
60505-3758-09,578325,candesartan cilexetil 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,Apotex Corp.,03-20-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185675634,60505-3758-09_RXNAVIMAGE10_8C384622.jpg,628443,168898418,60505-3758-09_NLMIMAGE10_8C384622.jpg,480926,OVAL,10,ORANGE,APO;16;12;5,DEBOSSED,False,2,[],[],60505-3758-09_RXNAVIMAGE10_8C384622,60505-3758-09_RXNAVIMAGE10_8C384622_bottom.jpg,vertical,bottom
