ndc11,rxcui,name,labeler,acqDate,attribution,ingredientsAvailable,rxnavImageObjectId,rxnavImageFileName,rxnavImageSize,nlmImageObjectId,nlmImageFileName,nlmImageSize,shape,size,color,imprint,imprintType,symbol,score,active_ingredients,inactive_ingredients,base_filename,new_filename,split_type,split_side
00378-5375-01,1000097,Doxepin Hydrochloride 75 MG Oral Capsule,Mylan Pharmaceuticals Inc.,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185677807,00378-5375-01_RXNAVIMAGE10_9F39CFEE.jpg,614690,168900591,00378-5375-01_NLMIMAGE10_9F39CFEE.jpg,465747,CAPSULE,17,GREEN,MYLAN;5375;MYLAN;5375,PRINTED,False,1,[],[],00378-5375-01_RXNAVIMAGE10_9F39CFEE,00378-5375-01_RXNAVIMAGE10_9F39CFEE_bottom.jpg,vertical,bottom
00378-5375-01,1000097,Doxepin Hydrochloride 75 MG Oral Capsule,Mylan Pharmaceuticals Inc.,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185677807,00378-5375-01_RXNAVIMAGE10_9F39CFEE.jpg,614690,168900591,00378-5375-01_NLMIMAGE10_9F39CFEE.jpg,465747,CAPSULE,17,GREEN,MYLAN;5375;MYLAN;5375,PRINTED,False,1,[],[],00378-5375-01_RXNAVIMAGE10_9F39CFEE,00378-5375-01_RXNAVIMAGE10_9F39CFEE_top.jpg,vertical,top
66993-0077-30,596934,duloxetine 60 MG Delayed Release Oral Capsule,Prasco Laboratories,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185677542,66993-0077-30_RXNAVIMAGE10_3F399FEC.jpg,661714,168900326,66993-0077-30_NLMIMAGE10_3F399FEC.jpg,511487,CAPSULE,19,"GREEN, BLUE",Lilly;3270;60;mg,PRINTED,False,1,[],[],66993-0077-30_RXNAVIMAGE10_3F399FEC,66993-0077-30_RXNAVIMAGE10_3F399FEC_bottom.jpg,vertical,bottom
66993-0077-30,596934,duloxetine 60 MG Delayed Release Oral Capsule,Prasco Laboratories,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185677542,66993-0077-30_RXNAVIMAGE10_3F399FEC.jpg,661714,168900326,66993-0077-30_NLMIMAGE10_3F399FEC.jpg,511487,CAPSULE,19,"GREEN, BLUE",Lilly;3270;60;mg,PRINTED,False,1,[],[],66993-0077-30_RXNAVIMAGE10_3F399FEC,66993-0077-30_RXNAVIMAGE10_3F399FEC_top.jpg,vertical,top
00378-8629-77,310288,Fenofibrate 134 MG Oral Capsule,Mylan Pharmaceuticals Inc.,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185679473,00378-8629-77_RXNAVIMAGE10_FF3AFFD7.jpg,616791,168902257,00378-8629-77_NLMIMAGE10_FF3AFFD7.jpg,463708,CAPSULE,20,"ORANGE, WHITE",MYLAN;FE;134;MYLAN;FE;134,PRINTED,False,1,[],[],00378-8629-77_RXNAVIMAGE10_FF3AFFD7,00378-8629-77_RXNAVIMAGE10_FF3AFFD7_bottom.jpg,vertical,bottom
00378-8629-77,310288,Fenofibrate 134 MG Oral Capsule,Mylan Pharmaceuticals Inc.,07-02-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185679473,00378-8629-77_RXNAVIMAGE10_FF3AFFD7.jpg,616791,168902257,00378-8629-77_NLMIMAGE10_FF3AFFD7.jpg,463708,CAPSULE,20,"ORANGE, WHITE",MYLAN;FE;134;MYLAN;FE;134,PRINTED,False,1,[],[],00378-8629-77_RXNAVIMAGE10_FF3AFFD7,00378-8629-77_RXNAVIMAGE10_FF3AFFD7_top.jpg,vertical,top
66869-0147-30,702055,Fenofibrate 150 MG Oral Capsule [Lipofen],Kowa Pharmaceuticals America Inc.,10-06-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185680664,66869-0147-30_RXNAVIMAGE10_B83BDC2E.jpg,536986,168903448,66869-0147-30_NLMIMAGE10_B83BDC2E.jpg,390055,CAPSULE,19,"WHITE, GREEN",G;248;150,PRINTED,True,1,[],[],66869-0147-30_RXNAVIMAGE10_B83BDC2E,66869-0147-30_RXNAVIMAGE10_B83BDC2E_bottom.jpg,vertical,bottom
66869-0147-30,702055,Fenofibrate 150 MG Oral Capsule [Lipofen],Kowa Pharmaceuticals America Inc.,10-06-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185680664,66869-0147-30_RXNAVIMAGE10_B83BDC2E.jpg,536986,168903448,66869-0147-30_NLMIMAGE10_B83BDC2E.jpg,390055,CAPSULE,19,"WHITE, GREEN",G;248;150,PRINTED,True,1,[],[],66869-0147-30_RXNAVIMAGE10_B83BDC2E,66869-0147-30_RXNAVIMAGE10_B83BDC2E_top.jpg,vertical,top
68382-0005-14,205315,topiramate 25 MG Oral Capsule,Zydus Pharmaceuticals (USA) Inc.,11-03-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185681932,68382-0005-14_RXNAVIMAGE10_8B3CC5F6.jpg,555069,168904716,68382-0005-14_NLMIMAGE10_8B3CC5F6.jpg,415578,CAPSULE,19,WHITE,ZA64;25;mg,PRINTED,False,1,[],[],68382-0005-14_RXNAVIMAGE10_8B3CC5F6,68382-0005-14_RXNAVIMAGE10_8B3CC5F6_bottom.jpg,vertical,bottom
68382-0005-14,205315,topiramate 25 MG Oral Capsule,Zydus Pharmaceuticals (USA) Inc.,11-03-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185681932,68382-0005-14_RXNAVIMAGE10_8B3CC5F6.jpg,555069,168904716,68382-0005-14_NLMIMAGE10_8B3CC5F6.jpg,415578,CAPSULE,19,WHITE,ZA64;25;mg,PRINTED,False,1,[],[],68382-0005-14_RXNAVIMAGE10_8B3CC5F6,68382-0005-14_RXNAVIMAGE10_8B3CC5F6_top.jpg,vertical,top
55111-0355-60,312836,rivastigmine 6 MG Oral Capsule,Dr.Reddys Laboratories Limited,11-03-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185681880,55111-0355-60_RXNAVIMAGE10_783CBC65.jpg,642642,168904664,55111-0355-60_NLMIMAGE10_783CBC65.jpg,503006,CAPSULE,18,"RED, ORANGE",RDY;355,PRINTED,False,1,[],[],55111-0355-60_RXNAVIMAGE10_783CBC65,55111-0355-60_RXNAVIMAGE10_783CBC65_bottom.jpg,vertical,bottom
55111-0355-60,312836,rivastigmine 6 MG Oral Capsule,Dr.Reddys Laboratories Limited,11-03-2014,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185681880,55111-0355-60_RXNAVIMAGE10_783CBC65.jpg,642642,168904664,55111-0355-60_NLMIMAGE10_783CBC65.jpg,503006,CAPSULE,18,"RED, ORANGE",RDY;355,PRINTED,False,1,[],[],55111-0355-60_RXNAVIMAGE10_783CBC65,55111-0355-60_RXNAVIMAGE10_783CBC65_top.jpg,vertical,top
00069-5810-60,284405,dofetilide 0.25 MG Oral Capsule [Tikosyn],"Pfizer Laboratories, Division of Pfizer Inc",01-19-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185684468,00069-5810-60_RXNAVIMAGE10_213E90F4.jpg,582446,168907252,00069-5810-60_NLMIMAGE10_213E90F4.jpg,438879,CAPSULE,14,ORANGE,TKN;250;Pfizer,PRINTED,False,1,[],[],00069-5810-60_RXNAVIMAGE10_213E90F4,00069-5810-60_RXNAVIMAGE10_213E90F4_bottom.jpg,vertical,bottom
00069-5810-60,284405,dofetilide 0.25 MG Oral Capsule [Tikosyn],"Pfizer Laboratories, Division of Pfizer Inc",01-19-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185684468,00069-5810-60_RXNAVIMAGE10_213E90F4.jpg,582446,168907252,00069-5810-60_NLMIMAGE10_213E90F4.jpg,438879,CAPSULE,14,ORANGE,TKN;250;Pfizer,PRINTED,False,1,[],[],00069-5810-60_RXNAVIMAGE10_213E90F4,00069-5810-60_RXNAVIMAGE10_213E90F4_top.jpg,vertical,top
59762-0145-01,198108,Piroxicam 20 MG Oral Capsule,Greenstone LLC,01-19-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185684516,59762-0145-01_RXNAVIMAGE10_333E99F4.jpg,636928,168907300,59762-0145-01_NLMIMAGE10_333E99F4.jpg,499875,CAPSULE,17,RED,FELDENE;PFIZER;323,PRINTED,False,1,[],[],59762-0145-01_RXNAVIMAGE10_333E99F4,59762-0145-01_RXNAVIMAGE10_333E99F4_bottom.jpg,vertical,bottom
59762-0145-01,198108,Piroxicam 20 MG Oral Capsule,Greenstone LLC,01-19-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185684516,59762-0145-01_RXNAVIMAGE10_333E99F4.jpg,636928,168907300,59762-0145-01_NLMIMAGE10_333E99F4.jpg,499875,CAPSULE,17,RED,FELDENE;PFIZER;323,PRINTED,False,1,[],[],59762-0145-01_RXNAVIMAGE10_333E99F4,59762-0145-01_RXNAVIMAGE10_333E99F4_top.jpg,vertical,top
17478-0742-02,313571,Vancomycin 250 MG Oral Capsule,"Akorn, Inc.",01-19-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185684528,17478-0742-02_RXNAVIMAGE10_383E9C34.jpg,623507,168907312,17478-0742-02_NLMIMAGE10_383E9C34.jpg,480783,CAPSULE,21,"BLUE, PINK",742;250;mg,PRINTED,False,1,[],[],17478-0742-02_RXNAVIMAGE10_383E9C34,17478-0742-02_RXNAVIMAGE10_383E9C34_bottom.jpg,vertical,bottom
17478-0742-02,313571,Vancomycin 250 MG Oral Capsule,"Akorn, Inc.",01-19-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185684528,17478-0742-02_RXNAVIMAGE10_383E9C34.jpg,623507,168907312,17478-0742-02_NLMIMAGE10_383E9C34.jpg,480783,CAPSULE,21,"BLUE, PINK",742;250;mg,PRINTED,False,1,[],[],17478-0742-02_RXNAVIMAGE10_383E9C34,17478-0742-02_RXNAVIMAGE10_383E9C34_top.jpg,vertical,top
00469-0607-73,261134,Tacrolimus 0.5 MG Oral Capsule [Prograf],Astellas Pharma US Inc.,01-19-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185684541,00469-0607-73_RXNAVIMAGE10_3D3E9EA4.jpg,596279,168907325,00469-0607-73_NLMIMAGE10_3D3E9EA4.jpg,450596,CAPSULE,11,YELLOW,f;607;0.5;mg;f;607;0.5;mg,PRINTED,True,1,[],[],00469-0607-73_RXNAVIMAGE10_3D3E9EA4,00469-0607-73_RXNAVIMAGE10_3D3E9EA4_bottom.jpg,vertical,bottom
00469-0607-73,261134,Tacrolimus 0.5 MG Oral Capsule [Prograf],Astellas Pharma US Inc.,01-19-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185684541,00469-0607-73_RXNAVIMAGE10_3D3E9EA4.jpg,596279,168907325,00469-0607-73_NLMIMAGE10_3D3E9EA4.jpg,450596,CAPSULE,11,YELLOW,f;607;0.5;mg;f;607;0.5;mg,PRINTED,True,1,[],[],00469-0607-73_RXNAVIMAGE10_3D3E9EA4,00469-0607-73_RXNAVIMAGE10_3D3E9EA4_top.jpg,vertical,top
00591-2820-01,205322,celecoxib 100 MG Oral Capsule,"Watson Laboratories, Inc.",03-26-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185686083,00591-2820-01_RXNAVIMAGE10_743FBA5D.jpg,592306,168908867,00591-2820-01_NLMIMAGE10_743FBA5D.jpg,456099,CAPSULE,18,"WHITE, BLUE",7767;100,PRINTED,True,1,[],[],00591-2820-01_RXNAVIMAGE10_743FBA5D,00591-2820-01_RXNAVIMAGE10_743FBA5D_bottom.jpg,vertical,bottom
00591-2820-01,205322,celecoxib 100 MG Oral Capsule,"Watson Laboratories, Inc.",03-26-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185686083,00591-2820-01_RXNAVIMAGE10_743FBA5D.jpg,592306,168908867,00591-2820-01_NLMIMAGE10_743FBA5D.jpg,456099,CAPSULE,18,"WHITE, BLUE",7767;100,PRINTED,True,1,[],[],00591-2820-01_RXNAVIMAGE10_743FBA5D,00591-2820-01_RXNAVIMAGE10_743FBA5D_top.jpg,vertical,top
68382-0078-16,828373,fenofibric acid 135 MG Delayed Release Oral Capsule,Zydus Pharmaceuticals (USA) Inc.,04-01-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185687005,68382-0078-16_RXNAVIMAGE10_C54062E3.jpg,658892,168909789,68382-0078-16_NLMIMAGE10_C54062E3.jpg,511766,CAPSULE,22,"YELLOW, BLUE",135;a,PRINTED,False,1,[],[],68382-0078-16_RXNAVIMAGE10_C54062E3,68382-0078-16_RXNAVIMAGE10_C54062E3_bottom.jpg,vertical,bottom
68382-0078-16,828373,fenofibric acid 135 MG Delayed Release Oral Capsule,Zydus Pharmaceuticals (USA) Inc.,04-01-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185687005,68382-0078-16_RXNAVIMAGE10_C54062E3.jpg,658892,168909789,68382-0078-16_NLMIMAGE10_C54062E3.jpg,511766,CAPSULE,22,"YELLOW, BLUE",135;a,PRINTED,False,1,[],[],68382-0078-16_RXNAVIMAGE10_C54062E3,68382-0078-16_RXNAVIMAGE10_C54062E3_top.jpg,vertical,top
00555-0789-02,861232,24 HR Amphetamine aspartate 7.5 MG / Amphetamine Sulfate 7.5 MG / Dextroamphetamine saccharate 7.5 MG / Dextroamphetamine Sulfate 7.5 MG Extended Release Oral Capsule,Barr Laboratories Inc.,10-11-2013,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185689142,00555-0789-02_RXNAVIMAGE10_D641EB3F.jpg,766166,168911926,00555-0789-02_NLMIMAGE10_D641EB3F.jpg,566904,CAPSULE,20,"ORANGE, ORANGE",M;Amphet;Salts;30;mg,PRINTED,False,1,[],[],00555-0789-02_RXNAVIMAGE10_D641EB3F,00555-0789-02_RXNAVIMAGE10_D641EB3F_bottom.jpg,vertical,bottom
00555-0789-02,861232,24 HR Amphetamine aspartate 7.5 MG / Amphetamine Sulfate 7.5 MG / Dextroamphetamine saccharate 7.5 MG / Dextroamphetamine Sulfate 7.5 MG Extended Release Oral Capsule,Barr Laboratories Inc.,10-11-2013,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185689142,00555-0789-02_RXNAVIMAGE10_D641EB3F.jpg,766166,168911926,00555-0789-02_NLMIMAGE10_D641EB3F.jpg,566904,CAPSULE,20,"ORANGE, ORANGE",M;Amphet;Salts;30;mg,PRINTED,False,1,[],[],00555-0789-02_RXNAVIMAGE10_D641EB3F,00555-0789-02_RXNAVIMAGE10_D641EB3F_top.jpg,vertical,top
00093-5297-01,1091176,24 HR Methylphenidate Hydrochloride 30 MG Extended Release Oral Capsule,Teva Pharmaceuticals USA Inc,11-18-2013,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185689416,00093-5297-01_RXNAVIMAGE10_3C421E30.jpg,597523,168912200,00093-5297-01_NLMIMAGE10_3C421E30.jpg,433949,CAPSULE,18,"WHITE, BROWN",93;5297;93;5297,PRINTED,False,1,[],[],00093-5297-01_RXNAVIMAGE10_3C421E30,00093-5297-01_RXNAVIMAGE10_3C421E30_bottom.jpg,vertical,bottom
00093-5297-01,1091176,24 HR Methylphenidate Hydrochloride 30 MG Extended Release Oral Capsule,Teva Pharmaceuticals USA Inc,11-18-2013,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185689416,00093-5297-01_RXNAVIMAGE10_3C421E30.jpg,597523,168912200,00093-5297-01_NLMIMAGE10_3C421E30.jpg,433949,CAPSULE,18,"WHITE, BROWN",93;5297;93;5297,PRINTED,False,1,[],[],00093-5297-01_RXNAVIMAGE10_3C421E30,00093-5297-01_RXNAVIMAGE10_3C421E30_top.jpg,vertical,top
00093-5268-01,313762,zaleplon 5 MG Oral Capsule,Teva Pharmaceuticals USA Inc,08-02-2013,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185690011,00093-5268-01_RXNAVIMAGE10_16428B54.jpg,577816,168912795,00093-5268-01_NLMIMAGE10_16428B54.jpg,434852,CAPSULE,14,"WHITE, TURQUOISE",93;5268;93;5268,PRINTED,False,1,[],[],00093-5268-01_RXNAVIMAGE10_16428B54,00093-5268-01_RXNAVIMAGE10_16428B54_bottom.jpg,vertical,bottom
00093-5268-01,313762,zaleplon 5 MG Oral Capsule,Teva Pharmaceuticals USA Inc,08-02-2013,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185690011,00093-5268-01_RXNAVIMAGE10_16428B54.jpg,577816,168912795,00093-5268-01_NLMIMAGE10_16428B54.jpg,434852,CAPSULE,14,"WHITE, TURQUOISE",93;5268;93;5268,PRINTED,False,1,[],[],00093-5268-01_RXNAVIMAGE10_16428B54,00093-5268-01_RXNAVIMAGE10_16428B54_top.jpg,vertical,top
00093-7165-01,205322,celecoxib 100 MG Oral Capsule,Teva Pharmaceuticals USA Inc,05-23-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185690475,00093-7165-01_RXNAVIMAGE10_C042E077.jpg,605094,168913259,00093-7165-01_NLMIMAGE10_C042E077.jpg,468025,CAPSULE,18,"WHITE, BLUE",TEVA;7165,PRINTED,False,1,[],[],00093-7165-01_RXNAVIMAGE10_C042E077,00093-7165-01_RXNAVIMAGE10_C042E077_bottom.jpg,vertical,bottom
00093-7165-01,205322,celecoxib 100 MG Oral Capsule,Teva Pharmaceuticals USA Inc,05-23-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185690475,00093-7165-01_RXNAVIMAGE10_C042E077.jpg,605094,168913259,00093-7165-01_NLMIMAGE10_C042E077.jpg,468025,CAPSULE,18,"WHITE, BLUE",TEVA;7165,PRINTED,False,1,[],[],00093-7165-01_RXNAVIMAGE10_C042E077,00093-7165-01_RXNAVIMAGE10_C042E077_top.jpg,vertical,top
00093-7170-06,349514,celecoxib 400 MG Oral Capsule,Teva Pharmaceuticals USA Inc,05-23-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185690487,00093-7170-06_RXNAVIMAGE10_C542E2B7.jpg,619884,168913271,00093-7170-06_NLMIMAGE10_C542E2B7.jpg,479820,CAPSULE,23,GREEN,TEVA;7170,PRINTED,False,1,[],[],00093-7170-06_RXNAVIMAGE10_C542E2B7,00093-7170-06_RXNAVIMAGE10_C542E2B7_bottom.jpg,vertical,bottom
00093-7170-06,349514,celecoxib 400 MG Oral Capsule,Teva Pharmaceuticals USA Inc,05-23-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185690487,00093-7170-06_RXNAVIMAGE10_C542E2B7.jpg,619884,168913271,00093-7170-06_NLMIMAGE10_C542E2B7.jpg,479820,CAPSULE,23,GREEN,TEVA;7170,PRINTED,False,1,[],[],00093-7170-06_RXNAVIMAGE10_C542E2B7,00093-7170-06_RXNAVIMAGE10_C542E2B7_top.jpg,vertical,top
00093-6450-56,606726,Esomeprazole 20 MG Delayed Release Oral Capsule,Teva Pharmaceuticals USA Inc,06-03-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185690488,00093-6450-56_RXNAVIMAGE10_C542E2E7.jpg,610097,168913272,00093-6450-56_NLMIMAGE10_C542E2E7.jpg,462120,CAPSULE,14,TURQUOISE,6450;20;mg,PRINTED,True,1,[],[],00093-6450-56_RXNAVIMAGE10_C542E2E7,00093-6450-56_RXNAVIMAGE10_C542E2E7_bottom.jpg,vertical,bottom
00093-6450-56,606726,Esomeprazole 20 MG Delayed Release Oral Capsule,Teva Pharmaceuticals USA Inc,06-03-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185690488,00093-6450-56_RXNAVIMAGE10_C542E2E7.jpg,610097,168913272,00093-6450-56_NLMIMAGE10_C542E2E7.jpg,462120,CAPSULE,14,TURQUOISE,6450;20;mg,PRINTED,True,1,[],[],00093-6450-56_RXNAVIMAGE10_C542E2E7,00093-6450-56_RXNAVIMAGE10_C542E2E7_top.jpg,vertical,top
00093-5552-01,899461,24 HR dexmethylphenidate hydrochloride 15 MG Extended Release Oral Capsule,Teva Pharmaceuticals USA Inc,05-16-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185690511,00093-5552-01_RXNAVIMAGE10_CE42E737.jpg,619703,168913295,00093-5552-01_NLMIMAGE10_CE42E737.jpg,458876,CAPSULE,19,TURQUOISE,TEVA;5552,PRINTED,False,1,[],[],00093-5552-01_RXNAVIMAGE10_CE42E737,00093-5552-01_RXNAVIMAGE10_CE42E737_bottom.jpg,vertical,bottom
00093-5552-01,899461,24 HR dexmethylphenidate hydrochloride 15 MG Extended Release Oral Capsule,Teva Pharmaceuticals USA Inc,05-16-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185690511,00093-5552-01_RXNAVIMAGE10_CE42E737.jpg,619703,168913295,00093-5552-01_NLMIMAGE10_CE42E737.jpg,458876,CAPSULE,19,TURQUOISE,TEVA;5552,PRINTED,False,1,[],[],00093-5552-01_RXNAVIMAGE10_CE42E737,00093-5552-01_RXNAVIMAGE10_CE42E737_top.jpg,vertical,top
00591-0369-01,311386,Loxapine 5 MG Oral Capsule,"Watson Laboratories, Inc.",09-29-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185694199,00591-0369-01_RXNAVIMAGE10_2245912C.jpg,510408,168916983,00591-0369-01_NLMIMAGE10_2245912C.jpg,371028,CAPSULE,18,WHITE,Watson;369;5;mg,PRINTED,False,1,[],[],00591-0369-01_RXNAVIMAGE10_2245912C,00591-0369-01_RXNAVIMAGE10_2245912C_bottom.jpg,vertical,bottom
00591-0369-01,311386,Loxapine 5 MG Oral Capsule,"Watson Laboratories, Inc.",09-29-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185694199,00591-0369-01_RXNAVIMAGE10_2245912C.jpg,510408,168916983,00591-0369-01_NLMIMAGE10_2245912C.jpg,371028,CAPSULE,18,WHITE,Watson;369;5;mg,PRINTED,False,1,[],[],00591-0369-01_RXNAVIMAGE10_2245912C,00591-0369-01_RXNAVIMAGE10_2245912C_top.jpg,vertical,top
49884-0832-11,830801,24 HR Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule,Par Pharmaceutical Inc.,09-29-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185694150,49884-0832-11_RXNAVIMAGE10_0F4587FC.jpg,642857,168916934,49884-0832-11_NLMIMAGE10_0F4587FC.jpg,477217,CAPSULE,23,"GREEN, GRAY",R;2579;R;2579,PRINTED,False,1,[],[],49884-0832-11_RXNAVIMAGE10_0F4587FC,49884-0832-11_RXNAVIMAGE10_0F4587FC_bottom.jpg,vertical,bottom
49884-0832-11,830801,24 HR Diltiazem Hydrochloride 300 MG Extended Release Oral Capsule,Par Pharmaceutical Inc.,09-29-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185694150,49884-0832-11_RXNAVIMAGE10_0F4587FC.jpg,642857,168916934,49884-0832-11_NLMIMAGE10_0F4587FC.jpg,477217,CAPSULE,23,"GREEN, GRAY",R;2579;R;2579,PRINTED,False,1,[],[],49884-0832-11_RXNAVIMAGE10_0F4587FC,49884-0832-11_RXNAVIMAGE10_0F4587FC_top.jpg,vertical,top
76439-0302-10,889614,Chlordiazepoxide Hydrochloride 5 MG / Clidinium bromide 2.5 MG Oral Capsule,"Virtus Pharmaceuticals, LLC",09-29-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185694258,76439-0302-10_RXNAVIMAGE10_37459BAC.jpg,593605,168917042,76439-0302-10_NLMIMAGE10_37459BAC.jpg,437178,CAPSULE,14,GREEN,VP302,PRINTED,False,1,[],[],76439-0302-10_RXNAVIMAGE10_37459BAC,76439-0302-10_RXNAVIMAGE10_37459BAC_bottom.jpg,vertical,bottom
76439-0302-10,889614,Chlordiazepoxide Hydrochloride 5 MG / Clidinium bromide 2.5 MG Oral Capsule,"Virtus Pharmaceuticals, LLC",09-29-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185694258,76439-0302-10_RXNAVIMAGE10_37459BAC.jpg,593605,168917042,76439-0302-10_NLMIMAGE10_37459BAC.jpg,437178,CAPSULE,14,GREEN,VP302,PRINTED,False,1,[],[],76439-0302-10_RXNAVIMAGE10_37459BAC,76439-0302-10_RXNAVIMAGE10_37459BAC_top.jpg,vertical,top
49884-0099-02,861156,12 HR Propafenone Hydrochloride 225 MG Extended Release Oral Capsule,Par Pharmaceutical Inc.,09-29-2015,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185696497,49884-0099-02_RXNAVIMAGE10_734739A9.jpg,546258,168919281,49884-0099-02_NLMIMAGE10_734739A9.jpg,384162,CAPSULE,22,"PINK, WHITE",par;209;par;209,PRINTED,False,1,[],[],49884-0099-02_RXNAVIMAGE10_734739A9,49884-0099-02_RXNAVIMAGE10_734739A9_bottom.jpg,vertical,bottom
